phone,score,status,first_seen,last_seen,age_days,seen_runs,independent_spam_groups,safe_groups,best_evidence,max_source_weight,reasons
919896017,99.8,BLOCK,2026-08-31T21:32:23+00:00,2026-09-14T20:22:20+00:00,7,15,2,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=2 -> +12.0 | seen_runs=15 -> +12.0 | age_days=7 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919790580,76.8,BLOCK,2026-08-29T00:37:48+00:00,2026-08-29T19:28:26+00:00,23,2,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=2 -> +4.0 | age_days=23 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
919790648,76.8,BLOCK,2026-08-29T00:37:48+00:00,2026-08-29T19:28:26+00:00,23,2,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=2 -> +4.0 | age_days=23 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
919970990,76.8,BLOCK,2026-08-26T17:34:45+00:00,2026-08-29T00:37:48+00:00,23,2,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=2 -> +4.0 | age_days=23 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
919973540,76.8,BLOCK,2026-09-11T19:13:24+00:00,2026-09-12T18:28:48+00:00,9,2,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=2 -> +4.0 | age_days=9 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
930907346,76.8,BLOCK,2026-08-25T20:48:08+00:00,2026-08-26T17:34:45+00:00,26,2,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=2 -> +4.0 | age_days=26 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
930958067,76.8,BLOCK,2026-09-11T19:13:24+00:00,2026-09-12T18:28:48+00:00,9,2,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=2 -> +4.0 | age_days=9 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
950724469,76.8,BLOCK,2026-08-28T01:00:53+00:00,2026-08-29T00:37:48+00:00,23,2,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=2 -> +4.0 | age_days=23 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
960383407,76.8,BLOCK,2026-09-10T19:11:24+00:00,2026-09-11T19:13:24+00:00,10,2,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=2 -> +4.0 | age_days=10 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
967831732,76.8,BLOCK,2026-09-04T19:03:03+00:00,2026-09-05T18:23:44+00:00,16,2,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=2 -> +4.0 | age_days=16 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
967921134,76.8,BLOCK,2026-08-29T19:28:26+00:00,2026-08-31T21:32:23+00:00,20,2,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=2 -> +4.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
967921349,76.8,BLOCK,2026-09-02T19:27:12+00:00,2026-09-03T19:21:36+00:00,18,2,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=2 -> +4.0 | age_days=18 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
984279011,76.8,BLOCK,2026-08-29T00:37:48+00:00,2026-09-01T19:28:04+00:00,20,2,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=2 -> +4.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
988141517,76.8,BLOCK,2026-08-25T20:48:08+00:00,2026-08-26T17:34:45+00:00,26,2,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=2 -> +4.0 | age_days=26 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
604011577,75.8,BLOCK,2026-09-18T19:06:05+00:00,2026-09-18T19:06:05+00:00,3,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=3 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
651007607,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
658128622,75.8,BLOCK,2026-09-17T19:47:48+00:00,2026-09-17T19:47:48+00:00,4,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
658168854,75.8,BLOCK,2026-09-18T19:06:05+00:00,2026-09-18T19:06:05+00:00,3,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=3 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
665720528,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
675767607,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
851816682,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
851823025,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
851823269,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
851823435,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
856638772,75.8,BLOCK,2026-09-16T19:37:49+00:00,2026-09-16T19:37:49+00:00,5,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
865449467,75.8,BLOCK,2026-09-18T19:06:05+00:00,2026-09-18T19:06:05+00:00,3,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=3 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
865449565,75.8,BLOCK,2026-09-16T19:37:49+00:00,2026-09-16T19:37:49+00:00,5,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
865459040,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
865459967,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
868293189,75.8,BLOCK,2026-09-17T19:47:48+00:00,2026-09-17T19:47:48+00:00,4,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
910204334,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
910629741,75.8,BLOCK,2026-09-16T19:37:49+00:00,2026-09-16T19:37:49+00:00,5,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
911173813,75.8,BLOCK,2026-09-18T19:06:05+00:00,2026-09-18T19:06:05+00:00,3,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=3 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
913847771,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
914105598,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
917938587,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
917938671,75.8,BLOCK,2026-09-17T19:47:48+00:00,2026-09-17T19:47:48+00:00,4,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
917943131,75.8,BLOCK,2026-09-15T19:45:50+00:00,2026-09-15T19:45:50+00:00,6,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919462065,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919462075,75.8,BLOCK,2026-09-17T19:47:48+00:00,2026-09-17T19:47:48+00:00,4,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919462087,75.8,BLOCK,2026-09-16T19:37:49+00:00,2026-09-16T19:37:49+00:00,5,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919462405,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919462645,75.8,BLOCK,2026-09-18T19:06:05+00:00,2026-09-18T19:06:05+00:00,3,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=3 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919462680,75.8,BLOCK,2026-09-16T19:37:49+00:00,2026-09-16T19:37:49+00:00,5,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919462752,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919690892,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919973463,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919975357,75.8,BLOCK,2026-09-17T19:47:48+00:00,2026-09-17T19:47:48+00:00,4,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919992724,75.8,BLOCK,2026-09-17T19:47:48+00:00,2026-09-17T19:47:48+00:00,4,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
927684453,75.8,BLOCK,2026-09-18T19:06:05+00:00,2026-09-18T19:06:05+00:00,3,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=3 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
930487239,75.8,BLOCK,2026-09-16T19:37:49+00:00,2026-09-16T19:37:49+00:00,5,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
950724270,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
950950264,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
960383217,75.8,BLOCK,2026-09-17T19:47:48+00:00,2026-09-17T19:47:48+00:00,4,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
960383419,75.8,BLOCK,2026-09-16T19:37:49+00:00,2026-09-16T19:37:49+00:00,5,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
960383421,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
960383431,75.8,BLOCK,2026-09-21T20:29:27+00:00,2026-09-21T20:29:27+00:00,0,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
960383449,75.8,BLOCK,2026-09-15T19:45:50+00:00,2026-09-15T19:45:50+00:00,6,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
960383925,75.8,BLOCK,2026-09-17T19:47:48+00:00,2026-09-17T19:47:48+00:00,4,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
962096055,75.8,BLOCK,2026-09-17T19:47:48+00:00,2026-09-17T19:47:48+00:00,4,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
973932061,75.8,BLOCK,2026-09-14T20:22:20+00:00,2026-09-14T20:22:20+00:00,7,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=7 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
984279212,75.8,BLOCK,2026-09-18T19:06:05+00:00,2026-09-18T19:06:05+00:00,3,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=3 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
984279231,75.8,BLOCK,2026-09-18T19:06:05+00:00,2026-09-18T19:06:05+00:00,3,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=3 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
828913779,73.9,BLOCK,2026-09-16T19:37:49+00:00,2026-09-17T19:47:48+00:00,4,2,1,0,explicit_spam,0.82,"max_source_weight=0.82 -> 36.9 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=2 -> +4.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
607711810,72.8,BLOCK,2026-09-13T18:51:40+00:00,2026-09-13T18:51:40+00:00,8,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=8 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
640008704,72.8,BLOCK,2026-09-03T19:21:36+00:00,2026-09-03T19:21:36+00:00,18,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=18 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
640008732,72.8,BLOCK,2026-08-31T21:32:23+00:00,2026-08-31T21:32:23+00:00,20,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
640010163,72.8,BLOCK,2026-08-29T00:37:48+00:00,2026-08-29T00:37:48+00:00,23,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=23 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
640010368,72.8,BLOCK,2026-08-29T19:28:26+00:00,2026-08-29T19:28:26+00:00,23,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=23 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
640010378,72.8,BLOCK,2026-08-25T20:48:08+00:00,2026-08-25T20:48:08+00:00,26,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=26 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
640010428,72.8,BLOCK,2026-08-28T01:00:53+00:00,2026-08-28T01:00:53+00:00,24,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=24 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
650582729,72.8,BLOCK,2026-09-08T19:29:58+00:00,2026-09-08T19:29:58+00:00,13,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=13 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
693128541,72.8,BLOCK,2026-09-11T19:13:24+00:00,2026-09-11T19:13:24+00:00,10,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=10 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
822267935,72.8,BLOCK,2026-09-02T19:27:12+00:00,2026-09-02T19:27:12+00:00,19,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=19 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
846636302,72.8,BLOCK,2026-09-03T19:21:36+00:00,2026-09-03T19:21:36+00:00,18,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=18 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
851823031,72.8,BLOCK,2026-09-11T19:13:24+00:00,2026-09-11T19:13:24+00:00,10,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=10 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
851823495,72.8,BLOCK,2026-09-03T19:21:36+00:00,2026-09-03T19:21:36+00:00,18,1,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=1 -> +0.0 | age_days=18 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
